estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
5,https://www.fincaraiz.com.co/oficina-en-arriendo/10244584,oficina,1,1,95.0,2300000,menor a 1 año,bucaramanga,santander,7.1127911,-73.1114251
6,https://www.fincaraiz.com.co/local-en-arriendo/191426859,local,,,30.0,2700000,,bucaramanga,santander,7.1152133,-73.1087005
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/11115258,apartaestudio,1,1,28.0,915000,1 a 8 años,bucaramanga,santander,7.1374082620422,-73.127688520647
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191149359,apartamento,3,4,122.0,1894000,16 a 30 años,bucaramanga,santander,7.1191576,-73.1103654
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191099871,apartamento,2,3,96.0,3024000,1 a 8 años,bucaramanga,santander,7.1032257,-73.1133535
4,https://www.fincaraiz.com.co/apartamento-en-arriendo-bucaramanga-bolivar/8263470,apartamento,2,3,90.0,1700000,,bucaramanga,santander,7.11934900283813,-73.1227416992188
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191300686,oficina,1,,38.0,825000,menor a 1 año,bucaramanga,santander,7.119283,-73.122861
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191256089,apartaestudio,1,1,28.0,860000,más de 30 años,bucaramanga,santander,7.1369103306895,-73.121791362072
4,https://www.fincaraiz.com.co/edificio-en-arriendo/191319545,edificio,10,,1226.0,18000000,16 a 30 años,bucaramanga,santander,7.1176888,-73.1264861
4,https://www.fincaraiz.com.co/casa-en-arriendo/5402949,casa,4,5,230.0,3500000,1 a 8 años,bucaramanga,santander,7.1094964,-73.1104134
6,https://www.fincaraiz.com.co/local-en-arriendo/191358286,local,1,1,39.0,2300000,más de 30 años,bucaramanga,santander,7.113,-73.11
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10599861,bodega,2,1,530.0,14000000,9 a 15 años,bucaramanga,santander,7.1096326,-73.1154708
3,https://www.fincaraiz.com.co/local-en-arriendo/10679368,local,1,1,30.0,1000000,9 a 15 años,bucaramanga,santander,7.1387272000531,-73.1299825220901
4,https://www.fincaraiz.com.co/casa-en-arriendo/10877313,casa,2,2,85.0,2050000,9 a 15 años,bucaramanga,santander,7.111420015391,-73.115750017164
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191358239,apartamento,2,3,100.0,1890000,9 a 15 años,bucaramanga,santander,7.115205,-73.1124163
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191333132,apartaestudio,1,1,45.0,1160000,9 a 15 años,bucaramanga,santander,7.102940325477,-73.114728332359
5,https://www.fincaraiz.com.co/casa-en-arriendo/10454507,casa,2,6,150.0,3000000,,bucaramanga,santander,7.1252441,-73.1096729
4,https://www.fincaraiz.com.co/edificio-en-arriendo-bucaramanga-antonia-santos/7319264,edificio,10,1,5300.0,130000000,menor a 1 año,bucaramanga,santander,7.12397909164429,-73.123664855957
6,https://www.fincaraiz.com.co/casa-en-arriendo/10450076,casa,3,3,340.0,6700000,,bucaramanga,santander,7.1031938,-73.0981213
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10718889,oficina,2,1,217.0,1200000,más de 30 años,bucaramanga,santander,7.1224745,-73.1279052
6,https://www.fincaraiz.com.co/local-en-arriendo/8247234,local,1,1,66.0,3500000,menor a 1 año,bucaramanga,santander,7.1127957,-73.1103411
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191070069,oficina,1,,2654.0,752800,16 a 30 años,bucaramanga,santander,7.1179031,-73.1288202
3,https://www.fincaraiz.com.co/local-en-arriendo/10236819,local,2,1,328.0,6000000,16 a 30 años,bucaramanga,santander,7.1159187,-73.1258094
3,https://www.fincaraiz.com.co/local-en-arriendo/191358814,local,2,,160.0,3800000,16 a 30 años,bucaramanga,santander,7.1110839,-73.1194946
4,https://www.fincaraiz.com.co/casa-en-arriendo/11024379,casa,3,2,300.0,6800000,menor a 1 año,bucaramanga,santander,7.123604,-73.115296
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191409049,apartamento,1,2,45.0,1083000,1 a 8 años,bucaramanga,santander,7.1379588,-73.1248146
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10190970,bodega,1,1,82.0,2300000,más de 30 años,bucaramanga,santander,7.1148332,-73.124091
4,https://www.fincaraiz.com.co/casa-en-arriendo/10720392,casa,5,3,144.0,3000000,menor a 1 año,bucaramanga,santander,7.125414,-73.116754
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga-bolivar/8238172,local,1,1,57.0,1300000,1 a 8 años,bucaramanga,santander,7.11942529678345,-73.1185760498047
4,https://www.fincaraiz.com.co/casa-en-arriendo/11055912,casa,2,3,320.0,5400000,9 a 15 años,bucaramanga,santander,7.1161559,-73.1196244
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191242384,apartamento,1,2,45.0,650000,1 a 8 años,bucaramanga,santander,7.1354148,-73.1077028
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191312602,apartamento,2,3,90.0,1435000,16 a 30 años,bucaramanga,santander,7.0970839,-73.1102094
6,https://www.fincaraiz.com.co/bodega-en-arriendo/10808645,bodega,2,1,27.0,580000,9 a 15 años,bucaramanga,santander,7.13553644094977,-73.1249969513752
4,https://www.fincaraiz.com.co/local-en-arriendo/10974909,local,1,1,35.0,1300000,16 a 30 años,bucaramanga,santander,7.128813009303,-73.123341003956
4,https://www.fincaraiz.com.co/local-en-arriendo/191300747,local,1,,24.0,1641000,menor a 1 año,bucaramanga,santander,7.11563,-73.123942
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191315402,apartaestudio,1,1,12.0,570000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191365821,apartaestudio,1,1,40.0,770000,1 a 8 años,bucaramanga,santander,7.1268875353369,-73.124620856592
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191348324,apartaestudio,1,1,39.0,1128000,1 a 8 años,bucaramanga,santander,7.1197043,-73.1189233
4,https://www.fincaraiz.com.co/local-en-arriendo/191347056,local,2,,50.0,1900000,9 a 15 años,bucaramanga,santander,7.1190949,-73.1222245
4,https://www.fincaraiz.com.co/local-en-arriendo/191346904,local,2,,150.0,10250000,9 a 15 años,bucaramanga,santander,7.1302961428919,-73.123632487503
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10506485,apartamento,2,3,60.67,1550000,1 a 8 años,bucaramanga,santander,7.1107033,-73.1193544
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191304084,apartamento,2,2,52.0,1300000,1 a 8 años,bucaramanga,santander,7.083620008586,-73.11447001673
4,https://www.fincaraiz.com.co/local-en-arriendo/10720673,local,2,1,107.0,5000000,menor a 1 año,bucaramanga,santander,7.121299,-73.123063
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191319857,apartaestudio,1,1,25.0,550000,9 a 15 años,bucaramanga,santander,7.1264549,-73.1092507
5,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7946391,oficina,1,1,43.0,2500000,9 a 15 años,bucaramanga,santander,7.1133279800415,-73.110107421875
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10664725,oficina,1,1,40.0,1150000,1 a 8 años,bucaramanga,santander,7.1191387,-73.1228973
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191364675,apartamento,2,3,70.0,1000000,16 a 30 años,bucaramanga,santander,7.0803163,-73.1288141
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191358894,oficina,,,72.0,3443800,9 a 15 años,bucaramanga,santander,7.1208545,-73.1177652
5,https://www.fincaraiz.com.co/local-en-arriendo/10797173,local,2,1,90.0,3200000,menor a 1 año,bucaramanga,santander,7.118925,-73.112509
4,https://www.fincaraiz.com.co/local-en-arriendo/10851329,local,1,1,67.0,2018000,1 a 8 años,bucaramanga,santander,7.1311174,-73.1266042
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191276759,apartamento,2,2,90.0,3100000,9 a 15 años,bucaramanga,santander,7.121590993889,-73.106040001431
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191360700,apartamento,2,3,100.0,3500000,más de 30 años,bucaramanga,santander,7.1006285011248,-73.105173110962
3,https://www.fincaraiz.com.co/oficina-en-arriendo/11000869,oficina,1,,54.0,957017,menor a 1 año,bucaramanga,santander,7.118328,-73.123827
4,https://www.fincaraiz.com.co/local-en-arriendo/10653282,local,2,1,100.0,5000000,9 a 15 años,bucaramanga,santander,7.1213306,-73.1232738
3,https://www.fincaraiz.com.co/local-en-arriendo/10720905,local,,1,28.0,1200000,menor a 1 año,bucaramanga,santander,7.138527,-73.121726
5,https://www.fincaraiz.com.co/casa-en-arriendo/10877319,casa,5,2,550.0,11000000,16 a 30 años,bucaramanga,santander,7.111160008754,-73.111359995376
5,https://www.fincaraiz.com.co/local-en-arriendo/11074902,local,,,10.0,864000,menor a 1 año,bucaramanga,santander,7.117229,-73.111183
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191198546,apartamento,2,3,80.0,1837000,1 a 8 años,bucaramanga,santander,7.1204565,-73.1201209
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10720675,apartamento,2,3,108.0,2000000,menor a 1 año,bucaramanga,santander,7.126478,-73.111403
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191212848,apartamento,3,6,160.0,2700000,,bucaramanga,santander,7.119349,-73.1227416
6,https://www.fincaraiz.com.co/bodega-en-arriendo-bucaramanga/7903531,bodega,1,1,334.0,5000000,9 a 15 años,bucaramanga,santander,7.08860540390015,-73.106201171875
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10532553,oficina,1,1,60.0,700000,,bucaramanga,santander,7.1222,-73.1194473
3,https://www.fincaraiz.com.co/local-en-arriendo/10882011,local,3,1,350.0,4000000,9 a 15 años,bucaramanga,santander,7.1218344,-73.1270081
4,https://www.fincaraiz.com.co/local-en-arriendo/191346821,local,1,,50.0,2275000,menor a 1 año,bucaramanga,santander,7.1338670815577,-73.12355018539
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191148442,apartamento,3,3,110.0,2245000,9 a 15 años,bucaramanga,santander,7.123873,-73.1085294
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191342577,apartamento,3,3,100.0,2108000,1 a 8 años,bucaramanga,santander,7.113167,-73.1348107
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10245419,apartamento,2,4,168.69,1540000,16 a 30 años,bucaramanga,santander,7.1395627,-73.130359
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191320176,apartaestudio,1,1,42.0,1350000,1 a 8 años,bucaramanga,santander,7.1215341,-73.1200466
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191308830,apartamento,2,3,58.0,1330000,9 a 15 años,bucaramanga,santander,7.0840997,-73.1220004
4,https://www.fincaraiz.com.co/local-en-arriendo/191322606,local,1,,24.0,700000,menor a 1 año,bucaramanga,santander,7.122438,-73.120818
4,https://www.fincaraiz.com.co/local-en-arriendo/10698353,local,2,1,1.0,3000000,,bucaramanga,santander,7.1130992,-73.1325518
3,https://www.fincaraiz.com.co/local-en-arriendo/10720512,local,1,,70.0,6000000,menor a 1 año,bucaramanga,santander,7.125789,-73.129766
5,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7058284,oficina,1,1,40.0,1200000,9 a 15 años,bucaramanga,santander,7.11909839496474,-73.1246328229313
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191362277,apartamento,2,3,67.0,1500000,9 a 15 años,bucaramanga,santander,7.1259263,-73.1225095
6,https://www.fincaraiz.com.co/local-en-arriendo/8252626,local,1,1,52.0,3500000,más de 30 años,bucaramanga,santander,7.1101408,-73.1111547
3,https://www.fincaraiz.com.co/local-en-arriendo/11082648,local,1,1,20.0,950000,9 a 15 años,bucaramanga,santander,7.115250000318,-73.126699967834
3,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/7096239,local,2,1,75.0,1500000,,bucaramanga,santander,7.11629199981689,-73.1191482543945
2,https://www.fincaraiz.com.co/apartaestudio-en-arriendo-bucaramanga-girardot/8300686,apartaestudio,1,1,50.0,650000,,bucaramanga,santander,7.12057876586914,-73.1353149414062
6,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7930829,oficina,3,1,265.0,5900000,9 a 15 años,bucaramanga,santander,7.11061143875122,-73.1116027832031
4,https://www.fincaraiz.com.co/casa-en-arriendo/191318513,casa,2,4,180.0,2900000,9 a 15 años,bucaramanga,santander,7.0973748862065,-73.115445991479
5,https://www.fincaraiz.com.co/local-en-arriendo/191086103,local,2,,120.0,9000000,,bucaramanga,santander,7.1085649,-73.1133179
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191345756,apartamento,1,2,45.0,500000,1 a 8 años,bucaramanga,santander,7.075498,-73.1257762
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/7945149,apartamento,1,3,59.0,750000,16 a 30 años,bucaramanga,santander,7.14788913726807,-73.1340103149414
4,https://www.fincaraiz.com.co/bodega-en-arriendo-bucaramanga-aeropuerto-gomez-niño/7854238,bodega,2,1,420.0,10000000,menor a 1 año,bucaramanga,santander,7.10739469528198,-73.1235198974609
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191370941,apartamento,2,3,70.0,1700000,9 a 15 años,bucaramanga,santander,7.0819911,-73.1300552
2,https://www.fincaraiz.com.co/local-en-arriendo/10720777,local,1,,50.0,1299200,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
5,https://www.fincaraiz.com.co/local-en-arriendo/10913574,local,2,1,75.0,8500000,9 a 15 años,bucaramanga,santander,7.1162308,-73.1124224
4,https://www.fincaraiz.com.co/consultorio-en-arriendo/191347037,consultorio,1,,30.0,2280000,16 a 30 años,bucaramanga,santander,7.1112138,-73.1095464
4,https://www.fincaraiz.com.co/casa-en-arriendo/191308822,casa,3,4,140.0,2750000,más de 30 años,bucaramanga,santander,7.0870092,-73.1174344
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10868317,apartaestudio,1,1,40.0,1100000,16 a 30 años,bucaramanga,santander,7.1184494,-73.1064642
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191060197,apartamento,3,3,95.0,2763000,9 a 15 años,bucaramanga,santander,7.0966496,-73.1028716
2,https://www.fincaraiz.com.co/local-en-arriendo/10720849,local,,,11.0,788800,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/11020932,apartamento,3,3,128.0,2719000,más de 30 años,bucaramanga,santander,7.1193136,-73.1094525
3,https://www.fincaraiz.com.co/edificio-en-arriendo/10087513,edificio,10,1,190.0,7000000,9 a 15 años,bucaramanga,santander,7.10863712568209,-73.1196053250848
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191195160,apartamento,1,1,47.13,1808000,1 a 8 años,bucaramanga,santander,7.119733,-73.1142135
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191120654,apartamento,2,2,62.0,1613000,1 a 8 años,bucaramanga,santander,7.0987304,-73.1090304
4,https://www.fincaraiz.com.co/bodega-en-arriendo/191092173,bodega,,,250.0,7500000,16 a 30 años,bucaramanga,santander,7.1318865,-73.1250636
4,https://www.fincaraiz.com.co/casa-en-arriendo/10877317,casa,5,6,240.0,6500000,16 a 30 años,bucaramanga,santander,7.130499993046,-73.119339986294
2,https://www.fincaraiz.com.co/oficina-en-arriendo/10776530,oficina,1,1,17.0,600000,16 a 30 años,bucaramanga,santander,7.1189165,-73.1230925
6,https://www.fincaraiz.com.co/casa-en-arriendo/7521207,casa,5,11,510.0,7000000,16 a 30 años,bucaramanga,santander,7.11306381225586,-73.1132202148438
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10874831,apartamento,4,6,200.0,2500000,,bucaramanga,santander,7.1051416,-73.1169967
6,https://www.fincaraiz.com.co/local-en-arriendo/10161928,local,1,1,100.0,3900000,1 a 8 años,bucaramanga,santander,7.1159402,-73.1098076
3,https://www.fincaraiz.com.co/bodega-en-arriendo/10268978,bodega,10,1,1500.0,25000000,9 a 15 años,bucaramanga,santander,7.1301607,-73.1244264
4,https://www.fincaraiz.com.co/local-en-arriendo/11118281,local,1,,16.0,830000,16 a 30 años,bucaramanga,santander,7.1138662999687,-73.110365867615
2,https://www.fincaraiz.com.co/local-en-arriendo/10960775,local,1,1,33.0,900000,más de 30 años,bucaramanga,santander,7.1264459,-73.1226452
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191405064,oficina,2,,75.0,4024000,1 a 8 años,bucaramanga,santander,7.1177044,-73.1118662
2,https://www.fincaraiz.com.co/local-en-arriendo/10720822,local,1,,57.0,1392000,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191328279,apartamento,1,2,45.0,1100000,9 a 15 años,bucaramanga,santander,7.1346919,-73.1283189
6,https://www.fincaraiz.com.co/local-en-arriendo/10174202,local,2,1,60.0,2200000,9 a 15 años,bucaramanga,santander,7.1141617,-73.1080133
3,https://www.fincaraiz.com.co/local-en-arriendo/10115604,local,1,1,21.65,972000,1 a 8 años,bucaramanga,santander,7.1081416,-73.1353255
6,https://www.fincaraiz.com.co/local-en-arriendo/191346818,local,1,,80.0,2000000,16 a 30 años,bucaramanga,santander,7.1125131,-73.1213375
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10720748,bodega,2,1,311.0,5000000,1 a 8 años,bucaramanga,santander,7.115847,-73.12703
4,https://www.fincaraiz.com.co/casa-en-arriendo/10720778,casa,3,3,155.0,3700000,menor a 1 año,bucaramanga,santander,7.123805,-73.11234
4,https://www.fincaraiz.com.co/local-en-arriendo/10720573,local,1,,40.0,700000,menor a 1 año,bucaramanga,santander,7.121597,-73.119576
4,https://www.fincaraiz.com.co/local-en-arriendo/10652661,local,1,1,25.0,1400000,más de 30 años,bucaramanga,santander,7.1184668,-73.1156588
4,https://www.fincaraiz.com.co/local-en-arriendo/191133904,local,1,,20.0,700000,1 a 8 años,bucaramanga,santander,7.1296994,-73.1221756
3,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga-san-francisco/8166994,local,1,1,115.0,2900000,16 a 30 años,bucaramanga,santander,7.11934900283813,-73.1227416992188
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10907613,oficina,1,1,30.0,1359000,menor a 1 año,bucaramanga,santander,7.1139314,-73.1097077
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga-el-prado/4491560,local,1,1,40.0,1300000,9 a 15 años,bucaramanga,santander,7.12569236755371,-73.1108169555664
4,https://www.fincaraiz.com.co/local-en-arriendo/10963628,local,1,1,150.0,2300000,9 a 15 años,bucaramanga,santander,7.1243915,-73.1122941
110,https://www.fincaraiz.com.co/oficina-en-arriendo/11028118,oficina,1,,35.0,708000,más de 30 años,bucaramanga,santander,7.1184453,-73.1238744
5,https://www.fincaraiz.com.co/local-en-arriendo/10720601,local,2,,85.0,1300000,menor a 1 año,bucaramanga,santander,7.113731,-73.114496
6,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/6709441,local,,1,6.0,680000,menor a 1 año,bucaramanga,santander,7.1169605255127,-73.1264801025391
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10601532,apartamento,2,3,68.0,1300000,1 a 8 años,bucaramanga,santander,7.1286523,-73.1245222
110,https://www.fincaraiz.com.co/bodega-en-arriendo/11032482,bodega,8,1,553.0,11795000,,bucaramanga,santander,7.0837112,-73.1549475
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10201923,oficina,1,1,25.0,727000,9 a 15 años,bucaramanga,santander,7.1205644,-73.1234758
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10299983,apartamento,2,2,110.0,800000,16 a 30 años,bucaramanga,santander,7.121728,-73.1302299
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10720767,oficina,1,,33.0,1888000,menor a 1 año,bucaramanga,santander,7.119948,-73.122891
6,https://www.fincaraiz.com.co/casa-en-arriendo/11041541,casa,6,,424.0,17900000,menor a 1 año,bucaramanga,santander,7.110898,-73.113228
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191222860,apartamento,2,3,120.0,1700000,,bucaramanga,santander,7.1279974,-73.113131
4,https://www.fincaraiz.com.co/local-en-arriendo/191254395,local,,,90.0,2400000,menor a 1 año,bucaramanga,santander,7.129492,-73.122158
5,https://www.fincaraiz.com.co/casa-en-arriendo/10860916,casa,5,4,357.0,3500000,menor a 1 año,bucaramanga,santander,7.119349,-73.1227416
6,https://www.fincaraiz.com.co/oficina-en-arriendo/191346903,oficina,1,,95.0,2500000,16 a 30 años,bucaramanga,santander,7.1173268,-73.1077081
3,https://www.fincaraiz.com.co/oficina-en-arriendo/191358707,oficina,2,,64.0,2720060,menor a 1 año,bucaramanga,santander,7.1360484,-73.1287518
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191358253,apartaestudio,1,1,48.0,1808000,1 a 8 años,bucaramanga,santander,7.1198663,-73.1127844
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191263340,apartamento,2,3,82.74,1800000,16 a 30 años,bucaramanga,santander,7.107211,-73.1065874
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191333707,apartaestudio,1,1,22.0,680000,9 a 15 años,bucaramanga,santander,7.1371442,-73.1269076
5,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7946297,oficina,1,1,13.0,900000,16 a 30 años,bucaramanga,santander,7.11333227157593,-73.1101150512695
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191077116,apartamento,3,3,96.0,2600000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/local-en-arriendo/10877229,local,1,1,23.0,1000000,9 a 15 años,bucaramanga,santander,7.13854780273807,-73.1211300825417
3,https://www.fincaraiz.com.co/local-en-arriendo/191052563,local,1,,64.83,2700000,menor a 1 año,bucaramanga,santander,7.1215047,-73.1285434
6,https://www.fincaraiz.com.co/oficina-en-arriendo/5978685,oficina,1,1,62.0,1710000,más de 30 años,bucaramanga,santander,7.1188569,-73.12307
6,https://www.fincaraiz.com.co/local-en-arriendo/191346965,local,1,,220.0,10000000,menor a 1 año,bucaramanga,santander,7.116084,-73.1099336
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191291661,apartamento,2,2,70.0,1400000,16 a 30 años,bucaramanga,santander,7.0930238,-73.1117092
3,https://www.fincaraiz.com.co/local-en-arriendo/10720373,local,2,,78.0,4250000,menor a 1 año,bucaramanga,santander,7.119948,-73.122891
4,https://www.fincaraiz.com.co/casa-en-arriendo/191120267,casa,3,4,160.0,2350000,1 a 8 años,bucaramanga,santander,7.119349,-73.1227416
2,https://www.fincaraiz.com.co/local-en-arriendo/191348358,local,1,,70.0,3000000,1 a 8 años,bucaramanga,santander,7.1195277387557,-73.133175373077
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/11108535,apartamento,1,2,42.0,1276000,1 a 8 años,bucaramanga,santander,7.1328778,-73.1235115
6,https://www.fincaraiz.com.co/oficina-en-arriendo/7928445,oficina,1,1,40.0,1200000,más de 30 años,bucaramanga,santander,7.1177264,-73.1259708
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10782649,apartamento,2,2,78.0,2714000,,bucaramanga,santander,7.1180144,-73.1131734
3,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/8072963,oficina,1,1,22.0,673000,16 a 30 años,bucaramanga,santander,7.11951780319214,-73.1263122558594
2,https://www.fincaraiz.com.co/local-en-arriendo/10720797,local,1,,49.0,1299200,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191426603,apartamento,1,2,56.0,730000,9 a 15 años,bucaramanga,santander,7.0815508,-73.1159397
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191148348,apartamento,1,3,80.0,600000,16 a 30 años,bucaramanga,santander,7.0925776,-73.1265125
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10720571,oficina,,,25.0,665000,menor a 1 año,bucaramanga,santander,7.118955,-73.125569
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10791861,apartamento,,,20.0,600000,,bucaramanga,santander,7.1217685,-73.117733
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/10720874,apartamento,3,3,157.0,1700000,menor a 1 año,bucaramanga,santander,7.133251,-73.115603
4,https://www.fincaraiz.com.co/casa-en-arriendo/10877369,casa,3,6,250.0,4500000,16 a 30 años,bucaramanga,santander,7.103001986213,-73.113683039841
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10795817,apartamento,2,2,78.0,2683000,menor a 1 año,bucaramanga,santander,7.111429,-73.114576
4,https://www.fincaraiz.com.co/casa-en-arriendo/10667145,casa,5,16,850.0,12000000,más de 30 años,bucaramanga,santander,7.1240745,-73.1189118
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/11080215,apartaestudio,1,1,50.0,650000,9 a 15 años,bucaramanga,santander,7.109140523224,-73.141174437414
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10877231,oficina,2,1,100.0,5000000,9 a 15 años,bucaramanga,santander,7.10394000499693,-73.1162800049019
4,https://www.fincaraiz.com.co/local-en-arriendo/10645794,local,,1,160.0,3000000,,bucaramanga,santander,7.1051416,-73.1169967
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10720744,bodega,2,,319.0,5500000,menor a 1 año,bucaramanga,santander,7.115847,-73.12703
4,https://www.fincaraiz.com.co/local-en-arriendo/11048663,local,1,1,18.0,800000,9 a 15 años,bucaramanga,santander,7.1271600141782,-73.1208700189
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191300665,apartaestudio,1,1,33.0,987000,menor a 1 año,bucaramanga,santander,7.122077,-73.12148
6,https://www.fincaraiz.com.co/local-en-arriendo/191346933,local,1,,72.0,2457900,1 a 8 años,bucaramanga,santander,7.121356,-73.1284818
3,https://www.fincaraiz.com.co/local-en-arriendo/10556245,local,1,1,200.0,7800000,1 a 8 años,bucaramanga,santander,7.12200897119618,-73.1279057226845
4,https://www.fincaraiz.com.co/casa-en-arriendo/191279286,casa,4,5,360.0,4800000,,bucaramanga,santander,7.1328778,-73.1235115
3,https://www.fincaraiz.com.co/local-en-arriendo/11112298,local,1,,28.0,1200000,,bucaramanga,santander,7.1326269280738,-73.13032753328
5,https://www.fincaraiz.com.co/local-en-arriendo/10304925,local,1,1,21.0,1220000,más de 30 años,bucaramanga,santander,7.1166026,-73.1082548
6,https://www.fincaraiz.com.co/casa-en-arriendo/10196269,casa,4,7,350.0,8925000,9 a 15 años,bucaramanga,santander,7.1211349,-73.1090853
6,https://www.fincaraiz.com.co/consultorio-en-arriendo-bucaramanga/5402744,consultorio,1,1,30.0,2300000,1 a 8 años,bucaramanga,santander,7.11183500289917,-73.1131057739258
4,https://www.fincaraiz.com.co/local-en-arriendo/10267464,local,2,1,74.0,2800000,9 a 15 años,bucaramanga,santander,7.1267251,-73.1079002
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191238252,apartamento,2,2,49.0,1150000,16 a 30 años,bucaramanga,santander,7.1377339,-73.1219824
4,https://www.fincaraiz.com.co/casa-en-arriendo/191222466,casa,6,,570.0,17900000,9 a 15 años,bucaramanga,santander,7.1109057,-73.1130694
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga-centro/7790116,local,1,1,50.0,989000,9 a 15 años,bucaramanga,santander,7.12050342559814,-73.1236724853516
3,https://www.fincaraiz.com.co/local-en-arriendo/10720545,local,1,,40.0,1500000,menor a 1 año,bucaramanga,santander,7.115458,-73.126084
