estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-2086050,local,1,0,24.0,929600,5,bucaramanga,santander,7.10817864,-73.13568732
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mejoras-publicas-bucaramanga-2085933,local,1,0,40.0,863000,5,bucaramanga,santander,7.12295867,-73.11426773
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-2085931,local,0,0,30.0,1080000,5,bucaramanga,santander,7.1199902542857,-73.12338442571
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campestre-bucaramanga-2085898,local,2,0,200.0,5300000,5,bucaramanga,santander,7.10967432,-73.11045168
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2085849,oficina,1,0,35.0,1232000,5,bucaramanga,santander,7.11952031,-73.12416963
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-2085021,local,0,0,120.0,3300000,31,bucaramanga,santander,7.12226754,-73.12176315
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2085167,oficina,1,0,40.0,918000,29,bucaramanga,santander,7.11769079,-73.12663156
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-3030777,local,1,0,90.0,2300000,35,bucaramanga,santander,7.1294871,-73.1195831
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-caldas-bucaramanga-2934890,local,2,0,159.0,8000000,0,bucaramanga,santander,7.09087195,-73.10515088
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-centro-bucaramanga-2985213,casa,5,4,357.0,3500000,0,bucaramanga,santander,7.10847468,-73.10536924
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-2941850,local,0,0,5.0,452520,32,bucaramanga,santander,7.117789643,-73.124515549
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-2976447,local,1,0,79.0,2189000,40,bucaramanga,santander,7.12444675,-73.12007229
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-2976448,local,1,0,53.76,1565000,8,bucaramanga,santander,7.11480161,-73.12181321
7,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-galan-bucaramanga-2976449,local,0,0,70.41,2482200,41,bucaramanga,santander,7.12866258,-73.11552086
7,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-sotomayor-bucaramanga-2973144,oficina,1,0,25.0,1753000,24,bucaramanga,santander,7.12050796,-73.11297061
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-el-prado-bucaramanga-3019988,casa,2,4,130.0,5000000,44,bucaramanga,santander,7.1225117,-73.11130607
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-garcia-rovira-bucaramanga-2979000,apartamento,2,3,102.0,1250000,1,bucaramanga,santander,7.11615732,-73.13014724
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-2892766,local,1,0,32.0,2000000,0,bucaramanga,santander,7.13291903,-73.12566135
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ub--el-minuto-de-dios-bucaramanga-3106989,apartamento,2,3,70.0,1100000,0,bucaramanga,santander,6.7,-73.016667
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bolivar-bucaramanga-2961729,apartamento,4,4,150.0,2200000,6,bucaramanga,santander,7.11858079,-73.11779816
5,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-2959643,apartamento,4,4,139.0,2910000,5,bucaramanga,santander,7.12191614,-73.10676132
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-provenza-bucaramanga-2957687,apartamento,1,2,66.0,1650000,3,bucaramanga,santander,7.08570802,-73.11044817
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-mejoras-publicas-bucaramanga-2935227,apartamento,2,3,89.0,2730000,5,bucaramanga,santander,7.12367868,-73.1156539
5,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-2925787,apartamento,2,3,74.0,2927000,5,bucaramanga,santander,7.11700507,-73.10684127
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-lagos-del-cacique-bucaramanga-2911983,casa,4,3,290.0,5500000,5,bucaramanga,santander,7.1031246,-73.09798935
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-lagos-del-cacique-bucaramanga-2909966,casa,4,3,345.0,6500000,5,bucaramanga,santander,7.1031246,-73.09798935
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-aurora-bucaramanga-3055833,apartamento,2,2,57.0,1300000,10,bucaramanga,santander,7.12658673,-73.11541757
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060290,oficina,1,0,15.0,490000,22,bucaramanga,santander,7.117715,-73.129027
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-sotomayor-bucaramanga-3060294,oficina,1,0,30.5,1476789,29,bucaramanga,santander,7.117819,-73.11226
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-3060302,local,1,0,28.0,1034300,6,bucaramanga,santander,7.108139,-73.135797
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mejoras-publicas-bucaramanga-3060311,local,1,0,28.0,1658684,30,bucaramanga,santander,7.12132,-73.116554
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060316,oficina,1,0,15.0,400000,30,bucaramanga,santander,7.117844,-73.128967
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-3060321,local,0,0,84.0,4700000,12,bucaramanga,santander,7.11704,-73.111184
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060325,oficina,1,0,13.0,400000,30,bucaramanga,santander,7.117909,-73.128566
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060326,oficina,1,0,23.0,616000,26,bucaramanga,santander,7.117666,-73.126606
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060337,oficina,0,0,31.5,898000,29,bucaramanga,santander,7.119491,-73.124157
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3060338,local,4,0,673.5,15000000,34,bucaramanga,santander,7.116724,-73.126978
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3060341,local,1,0,15.0,615000,16,bucaramanga,santander,7.118202,-73.123813
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060348,oficina,1,0,35.0,480000,38,bucaramanga,santander,7.11718,-73.126747
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060353,oficina,0,0,23.79,684655,44,bucaramanga,santander,7.118861,-73.12564
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060356,oficina,1,0,23.45,784655,44,bucaramanga,santander,7.118861,-73.12564
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-3060359,local,1,0,21.0,974900,6,bucaramanga,santander,7.108139,-73.135797
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-alonso-bucaramanga-3055829,apartamento,2,2,70.0,1709000,15,bucaramanga,santander,7.13012898,-73.11687818
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-3055826,local,2,0,74.0,2500000,15,bucaramanga,santander,7.11004131,-73.11533858
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3062044,oficina,1,0,14.0,500000,28,bucaramanga,santander,7.117891,-73.128539
5,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-3062098,apartamento,1,2,40.0,1500000,20,bucaramanga,santander,7.11006114,-73.10978165
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-alarcon-bucaramanga-3030502,local,1,0,25.0,1000000,15,bucaramanga,santander,7.12745715,-73.12119619
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ur--cabecera-de-la-sierva-bucaramanga-3029494,apartamento,3,4,107.0,1945000,20,bucaramanga,santander,7.12377271,-73.10883169
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-nueva-fontana-bucaramanga-3033437,apartamento,1,2,55.0,966000,15,bucaramanga,santander,7.08878797,-73.12232129
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-chorreras-de-don-juan-bucaramanga-2982085,apartamento,3,3,70.0,1900000,20,bucaramanga,santander,7.11772542207,-73.115463482
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-universidad-bucaramanga-2985079,apartamento,2,1,30.0,895000,30,bucaramanga,santander,7.13598747,-73.12100927
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-villa-ines-bucaramanga-2967429,local,1,0,20.0,1100000,15,bucaramanga,santander,7.09176131,-73.10638872
2,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2967396,oficina,1,0,17.0,600000,15,bucaramanga,santander,7.118778,-73.12305291
2,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-girardot-bucaramanga-3011767,bodega,2,0,200.0,1800000,5,bucaramanga,santander,7.11900993,-73.1337356
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-girardot-bucaramanga-2986028,local,1,0,35.0,1200000,20,bucaramanga,santander,7.1221831,-73.1332522
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-alarcon-bucaramanga-3009610,local,1,0,33.0,900000,30,bucaramanga,santander,7.127454132,-73.121211696
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-ricaurte-bucaramanga-2982981,local,2,0,100.0,2000000,15,bucaramanga,santander,7.105454725,-73.11895846
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-el-prado-bucaramanga-2961380,apartamento,2,2,82.0,2174000,20,bucaramanga,santander,7.12390222,-73.110682
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-2937240,apartamento,3,4,120.0,2640000,30,bucaramanga,santander,7.11150597,-73.10891877
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-modelo-bucaramanga-2959132,local,1,0,30.0,1100000,10,bucaramanga,santander,7.13483616,-73.12909754
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-coaviconsa-bucaramanga-3048690,casa,3,4,90.0,1500000,30,bucaramanga,santander,7.08590174,-73.12346815
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-quinta-diana-bucaramanga-3013901,apartamento,3,5,125.0,2410000,30,bucaramanga,santander,7.1306088,-73.11339237
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cd--real-de-minas-bucaramanga-3026926,oficina,1,0,40.0,1100000,30,bucaramanga,santander,7.10463137,-73.12465615
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3013842,local,1,0,160.0,3200000,30,bucaramanga,santander,7.12084519,-73.12677592
1,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060217,oficina,0,0,29.0,733000,50,bucaramanga,santander,7.119528,-73.124056
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060269,oficina,1,0,14.0,450000,24,bucaramanga,santander,7.117901,-73.128512
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3060271,local,1,0,90.0,3605000,30,bucaramanga,santander,7.117768,-73.126611
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-villa-nueva-del-campo-bucaramanga-3060276,apartamento,3,3,94.0,1424600,44,bucaramanga,santander,7.09476,-73.111143
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-el-prado-bucaramanga-3060279,casa,6,5,300.0,5000000,45,bucaramanga,santander,7.123489,-73.109364
4,https://www.ciencuadras.com//inmueble/edificio-en-arriendo-en-antonia-santos-centro-bucaramanga-3060283,edificio,8,0,600.0,13000000,12,bucaramanga,santander,7.125242,-73.119916
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-diamante-ii-etapa-bucaramanga-3076461,casa,5,4,187.0,3400000,45,bucaramanga,santander,7.091212,-73.113182
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bloques-ciudad-bolivar-bucaramanga-3083165,apartamento,1,3,60.0,995000,38,bucaramanga,santander,7.099647,-73.124163
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-concordia-bucaramanga-3094692,apartamento,4,3,121.0,1100000,38,bucaramanga,santander,7.114551,-73.124208
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-granada-bucaramanga-3060138,local,3,0,293.97,4000000,45,bucaramanga,santander,7.124639,-73.128872
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060145,oficina,1,0,33.0,814500,1,bucaramanga,santander,7.118104,-73.123856
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060149,oficina,1,0,20.0,450000,15,bucaramanga,santander,7.1179,-73.128513
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-girardot-bucaramanga-3060165,apartaestudio,1,1,31.45,898300,8,bucaramanga,santander,7.120626,-73.134476
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060178,oficina,1,0,20.0,619000,54,bucaramanga,santander,7.120471,-73.123949
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-3060179,local,1,0,50.0,1800000,44,bucaramanga,santander,7.116368,-73.114171
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-cabecera-del-llano-bucaramanga-3060190,casa,4,4,264.0,3850000,40,bucaramanga,santander,7.117596,-73.109445
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-alonso-bucaramanga-3060200,apartamento,2,4,132.0,1900000,63,bucaramanga,santander,7.131528,-73.118223
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3060201,local,1,0,11.57,912000,2,bucaramanga,santander,7.118092,-73.12087
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-antonia-santos-centro-bucaramanga-3060202,casa,6,5,302.61,4500000,28,bucaramanga,santander,7.124629,-73.118356
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-concordia-bucaramanga-3060248,apartamento,4,6,193.0,2000000,52,bucaramanga,santander,7.115672,-73.118474
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-chorreras-de-don-juan-bucaramanga-3060274,local,1,0,210.0,4500000,36,bucaramanga,santander,7.114308,-73.125452
4,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-bolarqui-bucaramanga-3086212,apartaestudio,1,1,41.08,1325000,15,bucaramanga,santander,7.111802,-73.115443
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-3086994,local,1,0,105.0,5250000,27,bucaramanga,santander,7.128927,-73.123676
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mercedes-bucaramanga-3060167,local,1,0,44.32,2350000,51,bucaramanga,santander,7.109441,-73.11105
4,https://www.ciencuadras.com//inmueble/edificio-en-arriendo-en-mejoras-publicas-bucaramanga-3060172,edificio,6,0,885.0,14000000,19,bucaramanga,santander,7.123368,-73.116435
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-comuneros-bucaramanga-3060232,local,1,0,80.0,1600000,62,bucaramanga,santander,7.136097,-73.129796
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060233,oficina,2,0,75.0,700000,46,bucaramanga,santander,7.118518,-73.123892
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060234,oficina,1,0,57.0,1086000,46,bucaramanga,santander,7.119428,-73.124273
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060236,oficina,0,0,38.25,799000,34,bucaramanga,santander,7.119264,-73.122931
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-bolivar-bucaramanga-3060241,local,4,0,380.0,6800000,54,bucaramanga,santander,7.119609,-73.119004
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-3068311,local,1,0,40.75,4817300,11,bucaramanga,santander,7.114361,-73.108871
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ricaurte-bucaramanga-3087909,apartamento,2,3,80.0,1689000,11,bucaramanga,santander,7.107954,-73.115554
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bolivar-bucaramanga-3064134,apartamento,2,2,57.0,1200000,31,bucaramanga,santander,7.119355,-73.117499
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-3060006,local,1,0,27.0,3500000,42,bucaramanga,santander,7.114565,-73.109923
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3060028,local,2,0,217.0,1200000,31,bucaramanga,santander,7.122541,-73.127654
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-garcia-rovira-bucaramanga-3060091,local,1,0,50.0,980000,50,bucaramanga,santander,7.113945,-73.126545
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-3060100,local,0,0,7.0,1500000,45,bucaramanga,santander,7.116311,-73.118825
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-antonia-santos-centro-bucaramanga-3066472,apartamento,1,2,47.63,1230000,29,bucaramanga,santander,7.120863,-73.119232
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-cabecera-del-llano-bucaramanga-3060017,casa,11,5,427.0,7000000,35,bucaramanga,santander,7.115949,-73.109711
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-3060019,local,1,0,25.0,1800000,35,bucaramanga,santander,7.115949,-73.109711
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-3060051,local,1,0,38.95,2033000,15,bucaramanga,santander,7.122613,-73.121097
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-antonia-santos-centro-bucaramanga-3060055,casa,1,2,98.0,1300000,34,bucaramanga,santander,7.124924,-73.121758
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-nuevo-soto-mayor-bucaramanga-3060107,local,2,0,300.0,7000000,24,bucaramanga,santander,7.116497,-73.115307
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060111,oficina,1,0,21.58,790200,31,bucaramanga,santander,7.118425,-73.127029
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mejoras-publicas-bucaramanga-3059971,local,2,0,112.0,4500000,66,bucaramanga,santander,7.123923,-73.112633
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bucaramanga-bucaramanga-3059995,apartamento,2,2,44.59,1228700,1,bucaramanga,santander,7.09182,-73.126189
4,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-mejoras-publicas-bucaramanga-3103826,local_comercial,0,0,120.0,6000000,0,bucaramanga,santander,4.60971,-74.08175
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-comuneros-bucaramanga-2667538,local,1,0,30.0,700000,10,bucaramanga,santander,7.1401442,-73.1257533
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2853609,local,1,0,20.0,1190000,20,bucaramanga,santander,7.1142487,-73.10826584
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-centro-bucaramanga-2846930,local_comercial,0,0,0,6500000,0,bucaramanga,santander,7.11856719,-73.12181319
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-estoraques-bucaramanga-2840246,apartamento,1,2,42.0,700000,10,bucaramanga,santander,7.09170889,-73.14343481
4,https://www.ciencuadras.com//inmueble/casa-campestre-en-arriendo-en-a-s-d--bucaramanga-2834353,casa_campestre,2,4,1192.0,9000000,0,bucaramanga,santander,7.07899039,-73.11572052
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-san-alonso-bucaramanga-2765995,local_comercial,0,0,0,6000000,0,bucaramanga,santander,7.12870001,-73.11695528
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-ricaurte-bucaramanga-2765558,local,1,0,20.0,375000,10,bucaramanga,santander,7.10569539,-73.11554949
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-san-francisco-bucaramanga-2765262,casa,5,8,160.0,5000000,10,bucaramanga,santander,7.12842136,-73.12171879
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2853649,oficina,1,0,35.0,1300000,10,bucaramanga,santander,7.1142487,-73.10826584
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2853685,oficina,1,0,35.0,1300000,15,bucaramanga,santander,7.1142487,-73.10826584
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2853695,oficina,1,0,44.0,1300000,15,bucaramanga,santander,7.1142487,-73.10826584
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2860487,local,2,0,100.0,6000000,20,bucaramanga,santander,7.1158004325,-73.10982344
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-bellavista-bucaramanga-2898689,local,2,0,50.0,1700000,10,bucaramanga,santander,7.09545621,-73.10619581
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-alfonso-lopez-bucaramanga-2910000,apartamento,1,2,60.0,900000,10,bucaramanga,santander,7.11635182,-73.1337931
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-2917951,local,1,0,12.0,600000,20,bucaramanga,santander,7.12959052,-73.12919617
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-2958801,apartamento,3,4,120.0,1860000,20,bucaramanga,santander,7.12255769,-73.10898998
1,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mercedes-bucaramanga-2957033,local,1,0,41.0,1800000,15,bucaramanga,santander,7.10850458,-73.11288659
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-san-alonso-bucaramanga-2955202,casa,1,4,120.0,2500000,30,bucaramanga,santander,7.13411725,-73.11625263
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-2934105,local,2,0,128.0,3283000,30,bucaramanga,santander,7.12254164,-73.11806222
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-2927267,apartamento,3,4,103.0,2794000,10,bucaramanga,santander,7.12126532,-73.10764519
2,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2925402,oficina,1,0,34.0,766000,30,bucaramanga,santander,7.11827711,-73.12390802
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-nueva-santa-barbara-bucaramanga-3105782,casa,3,4,160.0,2117600,30,bucaramanga,santander,7.098031084,-73.100866513
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-san-alonso-bucaramanga-3105781,casa,5,4,120.0,5000000,30,bucaramanga,santander,7.129897092,-73.116393942
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ub--el-minuto-de-dios-bucaramanga-3104681,apartamento,2,3,63.0,1235000,20,bucaramanga,santander,7.090843504,-73.116844443
4,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-ub--el-minuto-de-dios-bucaramanga-3103079,apartaestudio,2,1,41.0,932000,10,bucaramanga,santander,7.089594612,-73.112951216
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-girardot-bucaramanga-3102038,apartamento,1,3,71.0,879000,15,bucaramanga,santander,7.120988661,-73.134632164
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mercedes-bucaramanga-3101812,local,2,0,45.0,5000000,20,bucaramanga,santander,7.13732276144,-73.1195177583
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-estoraques-bucaramanga-3100810,apartamento,1,2,45.0,800000,20,bucaramanga,santander,7.09678146125,-73.1337880477
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-estoraques-bucaramanga-3100808,apartamento,1,2,45.0,800000,20,bucaramanga,santander,7.09678146125,-73.1337880477
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-francisco-bucaramanga-3100805,apartamento,1,3,55.0,800000,20,bucaramanga,santander,7.12972191,-73.12784094
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-mutualidad-bucaramanga-3100803,apartamento,2,3,64.0,1573000,15,bucaramanga,santander,7.137045581,-73.123590203
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-independencia-bucaramanga-3095397,apartamento,2,3,56.0,1057000,8,bucaramanga,santander,7.14107169646,-73.1294925899
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-comuneros-bucaramanga-3094322,apartaestudio,1,1,35.0,779300,8,bucaramanga,santander,7.13820355579,-73.1275695147
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-campestre-bucaramanga-3094316,casa,6,4,210.0,6000000,30,bucaramanga,santander,7.115134816,-73.112127492
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ciudad-venecia-bucaramanga-3094314,apartamento,2,3,53.0,1318000,8,bucaramanga,santander,7.09531326059,-73.1353319885
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cadiles-bucaramanga-3094313,apartamento,2,3,111.0,1000000,30,bucaramanga,santander,7.107686223,-73.128822088
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-modelo-bucaramanga-3093358,apartamento,2,3,60.0,875000,15,bucaramanga,santander,7.134819143,-73.129100351
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-centro-bucaramanga-3088864,apartamento,2,2,61.0,1270000,15,bucaramanga,santander,7.11745413,-73.1219059
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-urbanizacion-quintas-del-cacique-bucaramanga-3088851,apartamento,2,3,58.0,1330000,10,bucaramanga,santander,7.084031281,-73.122204208
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-coaviconsa-bucaramanga-3087573,apartamento,1,3,65.0,1122000,20,bucaramanga,santander,4.60971,-74.08175
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-universidad-bucaramanga-3087335,local,1,0,25.0,1000000,20,bucaramanga,santander,7.138333085,-73.121965593
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-alonso-bucaramanga-3082694,local,1,0,90.0,2136000,30,bucaramanga,santander,7.129589963,-73.115177026
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-pedregosa-bucaramanga-3082445,casa,3,3,85.0,850000,30,bucaramanga,santander,7.095941974,-73.107169792
6,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-cabecera-del-llano-bucaramanga-3075134,apartamento,3,4,85.0,2400000,30,bucaramanga,santander,7.118134293,-73.108923398
